gamepiece_index,x_3d,y_3d,z_3d,rot_z_deg,bb_x_2d,bb_y_2d,bb_width,bb_height
0,-1.0,1.75,0.8499999999999999,270,0,0.0,571.7154589295387,220.21172046661377
0,-1.0,1.75,0.8499999999999999,270,0,0.0,634.9999621510506,412.04127073287964
0,-1.0,1.75,0.8499999999999999,270,0,0.0,788.3355563879013,623.0420172214508
0,-1.0,1.75,0.8499999999999999,315,0,0.0,727.1921682357788,349.5139789581299
0,-1.0,1.75,0.8499999999999999,315,0,0.0,1021.5725916624069,708.8913758844137
0,-1.0,1.75,0.8499999999999999,315,0,0.0,1270.0,720.0
0,-1.0,2.0,0.1,0,0,0.0,575.9894758462906,497.4931025505066
0,-1.0,2.0,0.1,0,0,0.0,623.9522701501846,630.574893951416
0,-1.0,2.0,0.1,0,0,0.0,1140.6901240348816,720.0
0,-1.0,2.0,0.1,45,0,0.0,689.2891705036163,611.1662793159485
0,-1.0,2.0,0.1,45,0,0.0,851.7339092493057,720.0
0,-1.0,2.0,0.1,45,0,0.0,1046.4778059720993,720.0
0,-1.0,2.0,0.1,90,0,0.0,585.1038813591003,485.3336191177368
0,-1.0,2.0,0.1,90,0,0.0,635.0,611.5978574752808
0,-1.0,2.0,0.1,90,0,0.0,1213.0978894233704,720.0
0,-1.0,2.0,0.1,135,0,0.0,687.561063170433,611.1662793159485
0,-1.0,2.0,0.1,135,0,0.0,842.4377530813217,720.0
0,-1.0,2.0,0.1,135,0,0.0,1023.507884144783,720.0
0,-1.0,2.0,0.1,180,0,0.0,575.9894758462906,497.4931240081787
0,-1.0,2.0,0.1,180,0,0.0,623.9522701501846,630.574893951416
0,-1.0,2.0,0.1,180,0,0.0,1140.6903511285782,720.0
0,-1.0,2.0,0.1,225,0,0.0,689.2891705036163,611.1662578582764
0,-1.0,2.0,0.1,225,0,0.0,851.7339092493057,720.0
0,-1.0,2.0,0.1,225,0,0.0,1046.4778059720993,720.0
0,-1.0,2.0,0.1,270,0,0.0,585.1038813591003,485.3336191177368
0,-1.0,2.0,0.1,270,0,0.0,635.0,611.5978574752808
0,-1.0,2.0,0.1,270,0,0.0,1213.0978894233704,720.0
0,-1.0,2.0,0.1,315,0,0.0,687.561063170433,611.1662578582764
0,-1.0,2.0,0.1,315,0,0.0,842.4378287792206,720.0
0,-1.0,2.0,0.1,315,0,0.0,1023.5079598426819,720.0
0,-1.0,2.0,0.35,0,0,0.0,573.1163242459297,408.5093379020691
0,-1.0,2.0,0.35,0,0,0.0,623.4622398018837,550.8389031887054
0,-1.0,2.0,0.35,0,0,0.0,1270.0,704.6109612286091
0,-1.0,2.0,0.35,45,0,0.0,695.2223718166351,516.7561054229736
0,-1.0,2.0,0.35,45,0,0.0,877.8201621770859,720.0
0,-1.0,2.0,0.35,45,0,0.0,1101.586709022522,720.0
0,-1.0,2.0,0.35,90,0,0.0,582.6462355256081,397.1438527107239
0,-1.0,2.0,0.35,90,0,0.0,635.0,532.2830271720886
0,-1.0,2.0,0.35,90,0,0.0,1270.0,676.3908246159554
0,-1.0,2.0,0.35,135,0,0.0,693.1032848358154,516.7561054229736
0,-1.0,2.0,0.35,135,0,0.0,866.2114351987839,720.0
0,-1.0,2.0,0.35,135,0,0.0,1072.2713351249695,720.0
0,-1.0,2.0,0.35,180,0,0.0,573.1162863969803,408.5093593597412
0,-1.0,2.0,0.35,180,0,0.0,623.4622019529343,550.8389031887054
0,-1.0,2.0,0.35,180,0,0.0,1270.0,704.6110215783119
0,-1.0,2.0,0.35,225,0,0.0,695.2223718166351,516.7560839653015
0,-1.0,2.0,0.35,225,0,0.0,877.8202378749847,720.0
0,-1.0,2.0,0.35,225,0,0.0,1101.586709022522,720.0
0,-1.0,2.0,0.35,270,0,0.0,582.6462355256081,397.1438527107239
0,-1.0,2.0,0.35,270,0,0.0,635.0,532.2830271720886
0,-1.0,2.0,0.35,270,0,0.0,1270.0,676.3908246159554
0,-1.0,2.0,0.35,315,0,0.0,693.1032091379166,516.7560839653015
0,-1.0,2.0,0.35,315,0,0.0,866.2115865945816,720.0
0,-1.0,2.0,0.35,315,0,0.0,1072.2713351249695,720.0
0,-1.0,2.0,0.6,0,0,0.0,569.9490106105804,301.54067516326904
0,-1.0,2.0,0.6,0,0,0.0,622.9266771674156,454.2987871170044
0,-1.0,2.0,0.6,0,0,0.0,717.6428025960922,620.6895482540131
0,-1.0,2.0,0.6,45,0,0.0,702.6115465164185,398.9339804649353
0,-1.0,2.0,0.6,45,0,0.0,911.0452568531036,639.1518366336823
0,-1.0,2.0,0.6,45,0,0.0,1173.739675283432,720.0
0,-1.0,2.0,0.6,90,0,0.0,579.9339419603348,291.5448331832886
0,-1.0,2.0,0.6,90,0,0.0,635.0,436.7567539215088
0,-1.0,2.0,0.6,90,0,0.0,747.6125848293304,592.6267862319946
0,-1.0,2.0,0.6,135,0,0.0,699.9519765377045,398.9339804649353
0,-1.0,2.0,0.6,135,0,0.0,896.1398106813431,639.1518366336823
0,-1.0,2.0,0.6,135,0,0.0,1135.0326144695282,720.0
0,-1.0,2.0,0.6,180,0,0.0,569.9490106105804,301.5407180786133
0,-1.0,2.0,0.6,180,0,0.0,622.9266393184662,454.2987871170044
0,-1.0,2.0,0.6,180,0,0.0,717.6428782939911,620.6896340847015
0,-1.0,2.0,0.6,225,0,0.0,702.6115465164185,398.9339590072632
0,-1.0,2.0,0.6,225,0,0.0,911.0452568531036,639.1518366336823
0,-1.0,2.0,0.6,225,0,0.0,1173.7397509813309,720.0
0,-1.0,2.0,0.6,270,0,0.0,579.9339419603348,291.5448331832886
0,-1.0,2.0,0.6,270,0,0.0,635.0,436.7567539215088
0,-1.0,2.0,0.6,270,0,0.0,747.6125848293304,592.6267218589783
0,-1.0,2.0,0.6,315,0,0.0,699.9519765377045,398.9339590072632
0,-1.0,2.0,0.6,315,0,0.0,896.1399620771408,639.1518366336823
0,-1.0,2.0,0.6,315,0,0.0,1135.032765865326,720.0
0,-1.0,2.0,0.8499999999999999,0,0,0.0,566.4400345087051,170.52175998687744
0,-1.0,2.0,0.8499999999999999,0,0,0.0,622.3389965295792,335.01670360565186
0,-1.0,2.0,0.8499999999999999,0,0,0.0,727.8650468587875,516.0075974464417
0,-1.0,2.0,0.8499999999999999,45,0,0.0,712.0676523447037,247.75882244110107
0,-1.0,2.0,0.8499999999999999,45,0,0.0,954.8039412498474,505.6739902496338
0,-1.0,2.0,0.8499999999999999,45,0,0.0,1270.0,720.0
0,-1.0,2.0,0.8499999999999999,90,0,0.0,576.9252532720566,162.8170394897461
0,-1.0,2.0,0.8499999999999999,90,0,0.0,635.0,319.4828939437866
0,-1.0,2.0,0.8499999999999999,90,0,0.0,760.9575188159943,489.0101981163025
0,-1.0,2.0,0.8499999999999999,135,0,0.0,708.6310434341431,247.75882244110107
0,-1.0,2.0,0.8499999999999999,135,0,0.0,934.9682152271271,505.6739902496338
0,-1.0,2.0,0.8499999999999999,135,0,0.0,1218.8293558359146,720.0
0,-1.0,2.0,0.8499999999999999,180,0,0.0,566.4400345087051,170.52180290222168
0,-1.0,2.0,0.8499999999999999,180,0,0.0,622.3389586806297,335.01670360565186
0,-1.0,2.0,0.8499999999999999,180,0,0.0,727.8650468587875,516.007661819458
0,-1.0,2.0,0.8499999999999999,225,0,0.0,712.0676523447037,247.75877952575684
0,-1.0,2.0,0.8499999999999999,225,0,0.0,954.8040169477463,505.6739902496338
0,-1.0,2.0,0.8499999999999999,225,0,0.0,1270.0,720.0
0,-1.0,2.0,0.8499999999999999,270,0,0.0,576.9252532720566,162.8170394897461
0,-1.0,2.0,0.8499999999999999,270,0,0.0,635.0,319.4828939437866
0,-1.0,2.0,0.8499999999999999,270,0,0.0,760.9575188159943,489.01017665863037
0,-1.0,2.0,0.8499999999999999,315,0,0.0,708.6310434341431,247.75877952575684
0,-1.0,2.0,0.8499999999999999,315,0,0.0,934.9683666229248,505.6739902496338
0,-1.0,2.0,0.8499999999999999,315,0,0.0,1218.8295072317123,720.0
0,-1.0,2.25,0.1,0,0,0.0,579.847646355629,427.21487045288086
0,-1.0,2.25,0.1,0,0,0.0,624.6167841553688,542.6764583587646
0,-1.0,2.25,0.1,0,0,0.0,885.9813797473907,665.572464466095
0,-1.0,2.25,0.1,45,0,0.0,682.2718995809555,514.9715995788574
0,-1.0,2.25,0.1,45,0,0.0,821.5393042564392,685.8788520097733
0,-1.0,2.25,0.1,45,0,0.0,984.31401014328,720.0
0,-1.0,2.25,0.1,90,0,0.0,588.3998814225197,417.6147508621216
0,-1.0,2.25,0.1,90,0,0.0,635.0,527.801206111908
0,-1.0,2.25,0.1,90,0,0.0,952.7273207902908,643.8842457532883
0,-1.0,2.25,0.1,135,0,0.0,680.9562700986862,514.9715995788574
0,-1.0,2.25,0.1,135,0,0.0,814.6114325523376,685.8788520097733
0,-1.0,2.25,0.1,135,0,0.0,967.6193684339523,720.0
0,-1.0,2.25,0.1,180,0,0.0,579.847646355629,427.214891910553
0,-1.0,2.25,0.1,180,0,0.0,624.6167463064194,542.6764583587646
0,-1.0,2.25,0.1,180,0,0.0,885.9815311431885,665.5725127458572
0,-1.0,2.25,0.1,225,0,0.0,682.2718995809555,514.9715995788574
0,-1.0,2.25,0.1,225,0,0.0,821.5393042564392,685.8788520097733
0,-1.0,2.25,0.1,225,0,0.0,984.31401014328,720.0
0,-1.0,2.25,0.1,270,0,0.0,588.3998814225197,417.6147508621216
0,-1.0,2.25,0.1,270,0,0.0,635.0,527.801206111908
0,-1.0,2.25,0.1,270,0,0.0,952.727245092392,643.8842457532883
0,-1.0,2.25,0.1,315,0,0.0,680.9562700986862,514.9715995788574
0,-1.0,2.25,0.1,315,0,0.0,814.6115082502365,685.8788520097733
0,-1.0,2.25,0.1,315,0,0.0,967.6194441318512,720.0
0,-1.0,2.25,0.35,0,0,0.0,577.3458686470985,343.374981880188
0,-1.0,2.25,0.35,0,0,0.0,624.1850411891937,465.6279444694519
0,-1.0,2.25,0.35,0,0,0.0,1012.0147478580475,596.4318001270294
0,-1.0,2.25,0.35,45,0,0.0,686.7077964544296,424.9177622795105
0,-1.0,2.25,0.35,45,0,0.0,840.5447000265121,605.4239594936371
0,-1.0,2.25,0.35,45,0,0.0,1023.2419574260712,720.0
0,-1.0,2.25,0.35,90,0,0.0,586.2631568312645,334.5806837081909
0,-1.0,2.25,0.35,90,0,0.0,635.0,451.39148712158203
0,-1.0,2.25,0.35,90,0,0.0,1088.1984758377075,574.9767136573792
0,-1.0,2.25,0.35,135,0,0.0,685.1377463340759,424.9177622795105
0,-1.0,2.25,0.35,135,0,0.0,832.1650183200836,605.4239594936371
0,-1.0,2.25,0.35,135,0,0.0,1002.728356719017,720.0
0,-1.0,2.25,0.35,180,0,0.0,577.3458686470985,343.3750247955322
0,-1.0,2.25,0.35,180,0,0.0,624.1850411891937,465.6279444694519
0,-1.0,2.25,0.35,180,0,0.0,1012.0148992538452,596.4318537712097
0,-1.0,2.25,0.35,225,0,0.0,686.7077964544296,424.9177622795105
0,-1.0,2.25,0.35,225,0,0.0,840.5447000265121,605.4239594936371
0,-1.0,2.25,0.35,225,0,0.0,1023.2418817281723,720.0
0,-1.0,2.25,0.35,270,0,0.0,586.2631568312645,334.5806837081909
0,-1.0,2.25,0.35,270,0,0.0,635.0,451.39148712158203
0,-1.0,2.25,0.35,270,0,0.0,1088.1984001398087,574.9767136573792
0,-1.0,2.25,0.35,315,0,0.0,685.1376706361771,424.9177622795105
0,-1.0,2.25,0.35,315,0,0.0,832.1650940179825,605.4239594936371
0,-1.0,2.25,0.35,315,0,0.0,1002.7284324169159,720.0
0,-1.0,2.25,0.6,0,0,0.0,574.606323838234,244.8290777206421
0,-1.0,2.25,0.6,0,0,0.0,623.71586561203,374.5665407180786
0,-1.0,2.25,0.6,0,0,0.0,1270.0,514.23508644104
0,-1.0,2.25,0.6,45,0,0.0,692.0623630285263,316.04756355285645
0,-1.0,2.25,0.6,45,0,0.0,863.8621509075165,506.4927291870117
0,-1.0,2.25,0.6,45,0,0.0,1071.9344037771225,720.0
0,-1.0,2.25,0.6,90,0,0.0,583.9210638403893,237.2772216796875
0,-1.0,2.25,0.6,90,0,0.0,635.0,361.44802808761597
0,-1.0,2.25,0.6,90,0,0.0,1270.0,493.4779644012451
0,-1.0,2.25,0.6,135,0,0.0,690.156289935112,316.04756355285645
0,-1.0,2.25,0.6,135,0,0.0,853.5212123394012,506.4927291870117
0,-1.0,2.25,0.6,135,0,0.0,1046.1235398054123,720.0
0,-1.0,2.25,0.6,180,0,0.0,574.6062859892845,244.82912063598633
0,-1.0,2.25,0.6,180,0,0.0,623.7158277630806,374.5665407180786
0,-1.0,2.25,0.6,180,0,0.0,1270.0,514.2351508140564
0,-1.0,2.25,0.6,225,0,0.0,692.0622873306274,316.04756355285645
0,-1.0,2.25,0.6,225,0,0.0,863.8621509075165,506.4927291870117
0,-1.0,2.25,0.6,225,0,0.0,1071.9343280792236,720.0
0,-1.0,2.25,0.6,270,0,0.0,583.9210638403893,237.2772216796875
0,-1.0,2.25,0.6,270,0,0.0,635.0,361.44802808761597
0,-1.0,2.25,0.6,270,0,0.0,1270.0,493.4779644012451
0,-1.0,2.25,0.6,315,0,0.0,690.1562142372131,316.04756355285645
0,-1.0,2.25,0.6,315,0,0.0,853.5212880373001,506.4927291870117
0,-1.0,2.25,0.6,315,0,0.0,1046.12369120121,720.0
0,-1.0,2.25,0.8499999999999999,0,0,0.0,571.5934339165688,127.33596324920654
0,-1.0,2.25,0.8499999999999999,0,0,0.0,623.2041099667549,265.28690814971924
0,-1.0,2.25,0.8499999999999999,0,0,0.0,713.2767748832703,414.89872455596924
0,-1.0,2.25,0.8499999999999999,45,0,0.0,698.6539846658707,181.7756223678589
0,-1.0,2.25,0.8499999999999999,45,0,0.0,893.1468671560287,381.8947649002075
0,-1.0,2.25,0.8499999999999999,45,0,0.0,1134.592204093933,632.4644458293915
0,-1.0,2.25,0.8499999999999999,90,0,0.0,581.34252846241,121.68045043945312
0,-1.0,2.25,0.8499999999999999,90,0,0.0,635.0,254.02579307556152
0,-1.0,2.25,0.8499999999999999,90,0,0.0,1270.0,395.58990955352783
0,-1.0,2.25,0.8499999999999999,135,0,0.0,696.2912261486053,181.7756223678589
0,-1.0,2.25,0.8499999999999999,135,0,0.0,880.0658917427063,381.8947649002075
0,-1.0,2.25,0.8499999999999999,135,0,0.0,1101.1313104629517,632.4644458293915
0,-1.0,2.25,0.8499999999999999,180,0,0.0,571.5934339165688,127.33596324920654
0,-1.0,2.25,0.8499999999999999,180,0,0.0,623.2041099667549,265.28690814971924
0,-1.0,2.25,0.8499999999999999,180,0,0.0,713.2768505811691,414.8987674713135
0,-1.0,2.25,0.8499999999999999,225,0,0.0,698.6539846658707,181.7756223678589
0,-1.0,2.25,0.8499999999999999,225,0,0.0,893.1468671560287,381.8947649002075
0,-1.0,2.25,0.8499999999999999,225,0,0.0,1134.5921283960342,632.4644458293915
0,-1.0,2.25,0.8499999999999999,270,0,0.0,581.34252846241,121.68045043945312
0,-1.0,2.25,0.8499999999999999,270,0,0.0,635.0,254.02579307556152
0,-1.0,2.25,0.8499999999999999,270,0,0.0,1270.0,395.58990955352783
0,-1.0,2.25,0.8499999999999999,315,0,0.0,696.2912261486053,181.7756223678589
0,-1.0,2.25,0.8499999999999999,315,0,0.0,880.0659674406052,381.8947649002075
0,-1.0,2.25,0.8499999999999999,315,0,0.0,1101.1314618587494,632.4644458293915
0,-1.0,2.5,0.1,0,0,0.0,583.2322886586189,371.141574382782
0,-1.0,2.5,0.1,0,0,0.0,625.2058652043343,473.04096937179565
0,-1.0,2.5,0.1,0,0,0.0,801.9108390808105,580.8003258705139
0,-1.0,2.5,0.1,45,0,0.0,676.8610894680023,440.9411287307739
0,-1.0,2.5,0.1,45,0,0.0,798.7291049957275,585.5384266376495
0,-1.0,2.5,0.1,45,0,0.0,938.4678047895432,720.0
0,-1.0,2.5,0.1,90,0,0.0,591.2874156236649,363.3702278137207
0,-1.0,2.5,0.1,90,0,0.0,635.0,461.0682535171509
0,-1.0,2.5,0.1,90,0,0.0,854.0630578994751,563.4494805335999
0,-1.0,2.5,0.1,135,0,0.0,675.8260720968246,440.9411287307739
0,-1.0,2.5,0.1,135,0,0.0,793.3676499128342,585.5384266376495
0,-1.0,2.5,0.1,135,0,0.0,925.7882553339005,720.0
0,-1.0,2.5,0.1,180,0,0.0,583.2322886586189,371.1415958404541
0,-1.0,2.5,0.1,180,0,0.0,625.2058273553848,473.04096937179565
0,-1.0,2.5,0.1,180,0,0.0,801.9109904766083,580.8003580570221
0,-1.0,2.5,0.1,225,0,0.0,676.8610894680023,440.9411287307739
0,-1.0,2.5,0.1,225,0,0.0,798.7291049957275,585.5384266376495
0,-1.0,2.5,0.1,225,0,0.0,938.4678047895432,720.0
0,-1.0,2.5,0.1,270,0,0.0,591.2874534726143,363.3702278137207
0,-1.0,2.5,0.1,270,0,0.0,635.0,461.0682535171509
0,-1.0,2.5,0.1,270,0,0.0,854.0630578994751,563.4494805335999
0,-1.0,2.5,0.1,315,0,0.0,675.8260720968246,440.9411287307739
0,-1.0,2.5,0.1,315,0,0.0,793.3676499128342,585.5384266376495
0,-1.0,2.5,0.1,315,0,0.0,925.7883310317993,720.0
0,-1.0,2.5,0.35,0,0,0.0,581.0342487692833,292.35241413116455
0,-1.0,2.5,0.35,0,0,0.0,624.8226445913315,399.43267822265625
0,-1.0,2.5,0.35,0,0,0.0,849.6254199743271,513.1410670280457
0,-1.0,2.5,0.35,45,0,0.0,680.3026187419891,355.99183559417725
0,-1.0,2.5,0.35,45,0,0.0,813.1905072927475,506.94546461105347
0,-1.0,2.5,0.35,45,0,0.0,967.4244463443756,683.0644261837006
0,-1.0,2.5,0.35,90,0,0.0,589.4126436114311,285.34605503082275
0,-1.0,2.5,0.35,90,0,0.0,635.0,388.1658124923706
0,-1.0,2.5,0.35,90,0,0.0,910.9319370985031,496.2806797027588
0,-1.0,2.5,0.35,135,0,0.0,679.0928906202316,355.99183559417725
0,-1.0,2.5,0.35,135,0,0.0,806.8584537506104,506.94546461105347
0,-1.0,2.5,0.35,135,0,0.0,952.2701811790466,683.0644261837006
0,-1.0,2.5,0.35,180,0,0.0,581.0342487692833,292.3524570465088
0,-1.0,2.5,0.35,180,0,0.0,624.822606742382,399.43267822265625
0,-1.0,2.5,0.35,180,0,0.0,849.6255713701248,513.1410884857178
0,-1.0,2.5,0.35,225,0,0.0,680.3026187419891,355.99183559417725
0,-1.0,2.5,0.35,225,0,0.0,813.1905072927475,506.94546461105347
0,-1.0,2.5,0.35,225,0,0.0,967.4244463443756,683.0644261837006
0,-1.0,2.5,0.35,270,0,0.0,589.4126436114311,285.34605503082275
0,-1.0,2.5,0.35,270,0,0.0,635.0,388.1658124923706
0,-1.0,2.5,0.35,270,0,0.0,910.9319370985031,496.2806797027588
0,-1.0,2.5,0.35,315,0,0.0,679.0928906202316,355.99183559417725
0,-1.0,2.5,0.35,315,0,0.0,806.8584537506104,506.94546461105347
0,-1.0,2.5,0.35,315,0,0.0,952.2702568769455,683.0644261837006
0,-1.0,2.5,0.6,0,0,0.0,578.6412867903709,201.35626316070557
0,-1.0,2.5,0.6,0,0,0.0,624.408198595047,314.0503692626953
0,-1.0,2.5,0.6,0,0,0.0,935.5406427383423,434.29665327072144
0,-1.0,2.5,0.6,45,0,0.0,684.3607074022293,255.70674419403076
0,-1.0,2.5,0.6,45,0,0.0,830.4540187120438,412.9657530784607
0,-1.0,2.5,0.6,45,0,0.0,1002.4901354312897,599.2443215847015
0,-1.0,2.5,0.6,90,0,0.0,587.3698222637177,195.45042514801025
0,-1.0,2.5,0.6,90,0,0.0,635.0,303.8709783554077
0,-1.0,2.5,0.6,90,0,0.0,1007.6799833774567,418.3234763145447
0,-1.0,2.5,0.6,135,0,0.0,682.9279732704163,255.70674419403076
0,-1.0,2.5,0.6,135,0,0.0,822.8617465496063,412.9657530784607
0,-1.0,2.5,0.6,135,0,0.0,984.0586811304092,599.2443215847015
0,-1.0,2.5,0.6,180,0,0.0,578.6412867903709,201.35626316070557
0,-1.0,2.5,0.6,180,0,0.0,624.408198595047,314.0503692626953
0,-1.0,2.5,0.6,180,0,0.0,935.5408698320389,434.2966961860657
0,-1.0,2.5,0.6,225,0,0.0,684.3607074022293,255.70674419403076
0,-1.0,2.5,0.6,225,0,0.0,830.4540187120438,412.9657530784607
0,-1.0,2.5,0.6,225,0,0.0,1002.4900597333908,599.2443215847015
0,-1.0,2.5,0.6,270,0,0.0,587.3698222637177,195.45042514801025
0,-1.0,2.5,0.6,270,0,0.0,635.0,303.8709783554077
0,-1.0,2.5,0.6,270,0,0.0,1007.6799076795578,418.3234763145447
0,-1.0,2.5,0.6,315,0,0.0,682.9279732704163,255.70674419403076
0,-1.0,2.5,0.6,315,0,0.0,822.8618222475052,412.9657530784607
0,-1.0,2.5,0.6,315,0,0.0,984.058832526207,599.2443215847015
0,-1.0,2.5,0.8499999999999999,0,0,0.0,576.0262650251389,95.07795810699463
0,-1.0,2.5,0.8499999999999999,0,0,0.0,623.9585909247398,213.82347106933594
0,-1.0,2.5,0.8499999999999999,0,0,0.0,1136.154305934906,341.243634223938
0,-1.0,2.5,0.8499999999999999,45,0,0.0,689.2174088954926,135.52099227905273
0,-1.0,2.5,0.8499999999999999,45,0,0.0,851.4215040206909,298.5903310775757
0,-1.0,2.5,0.8499999999999999,45,0,0.0,1045.825895667076,495.3540301322937
0,-1.0,2.5,0.8499999999999999,90,0,0.0,585.1353338360786,90.7508897781372
0,-1.0,2.5,0.8499999999999999,90,0,0.0,635.0,205.2870512008667
0,-1.0,2.5,0.8499999999999999,90,0,0.0,1208.9037716388702,326.751766204834
0,-1.0,2.5,0.8499999999999999,135,0,0.0,687.4937677383423,135.52099227905273
0,-1.0,2.5,0.8499999999999999,135,0,0.0,842.1514636278152,298.5903310775757
0,-1.0,2.5,0.8499999999999999,135,0,0.0,1022.9265999794006,495.3540301322937
0,-1.0,2.5,0.8499999999999999,180,0,0.0,576.0262650251389,95.07800102233887
0,-1.0,2.5,0.8499999999999999,180,0,0.0,623.9585530757904,213.82347106933594
0,-1.0,2.5,0.8499999999999999,180,0,0.0,1136.1546844244003,341.2436771392822
0,-1.0,2.5,0.8499999999999999,225,0,0.0,689.2174088954926,135.52099227905273
0,-1.0,2.5,0.8499999999999999,225,0,0.0,851.4215040206909,298.5903310775757
0,-1.0,2.5,0.8499999999999999,225,0,0.0,1045.8258199691772,495.3540301322937
0,-1.0,2.5,0.8499999999999999,270,0,0.0,585.1353338360786,90.7508897781372
0,-1.0,2.5,0.8499999999999999,270,0,0.0,635.0,205.2870512008667
0,-1.0,2.5,0.8499999999999999,270,0,0.0,1208.9036202430725,326.751766204834
0,-1.0,2.5,0.8499999999999999,315,0,0.0,687.4937677383423,135.52099227905273
0,-1.0,2.5,0.8499999999999999,315,0,0.0,842.151615023613,298.5903310775757
0,-1.0,2.5,0.8499999999999999,315,0,0.0,1022.9266756772995,495.3540301322937
0,-1.0,2.75,0.1,0,0,0.0,586.2255349755287,325.36173820495605
0,-1.0,2.75,0.1,0,0,0.0,625.7317006587982,416.51225566864014
0,-1.0,2.75,0.1,0,0,0.0,760.0299167633057,512.3984813690186
0,-1.0,2.75,0.1,45,0,0.0,672.5617516040802,382.2059440612793
0,-1.0,2.75,0.1,45,0,0.0,780.8896082639694,507.2328042984009
0,-1.0,2.75,0.1,45,0,0.0,903.2596522569656,649.0397572517395
0,-1.0,2.75,0.1,90,0,0.0,593.838018476963,318.94233226776123
0,-1.0,2.75,0.1,90,0,0.0,635.0,406.6685485839844
0,-1.0,2.75,0.1,90,0,0.0,802.1559488773346,498.20290088653564
0,-1.0,2.75,0.1,135,0,0.0,671.72627389431,382.2059440612793
0,-1.0,2.75,0.1,135,0,0.0,776.6175973415375,507.2328042984009
0,-1.0,2.75,0.1,135,0,0.0,893.3033347129822,649.0397572517395
0,-1.0,2.75,0.1,180,0,0.0,586.2254971265793,325.3617811203003
0,-1.0,2.75,0.1,180,0,0.0,625.7316628098488,416.51225566864014
0,-1.0,2.75,0.1,180,0,0.0,760.0299924612045,512.3985028266907
0,-1.0,2.75,0.1,225,0,0.0,672.5616759061813,382.2059440612793
0,-1.0,2.75,0.1,225,0,0.0,780.8896082639694,507.2328042984009
0,-1.0,2.75,0.1,225,0,0.0,903.2596522569656,649.0397572517395
0,-1.0,2.75,0.1,270,0,0.0,593.838018476963,318.94233226776123
0,-1.0,2.75,0.1,270,0,0.0,635.0,406.6685485839844
0,-1.0,2.75,0.1,270,0,0.0,802.1559488773346,498.20290088653564
0,-1.0,2.75,0.1,315,0,0.0,671.72627389431,382.2059440612793
0,-1.0,2.75,0.1,315,0,0.0,776.6175973415375,507.2328042984009
0,-1.0,2.75,0.1,315,0,0.0,893.3033347129822,649.0397572517395
0,-1.0,2.75,0.35,0,0,0.0,584.2791149020195,251.30371570587158
0,-1.0,2.75,0.35,0,0,0.0,625.3892433643341,346.5267276763916
0,-1.0,2.75,0.35,0,0,0.0,785.011813044548,447.0358157157898
0,-1.0,2.75,0.35,45,0,0.0,675.3094339370728,302.35477924346924
0,-1.0,2.75,0.35,45,0,0.0,792.261855006218,431.7927145957947
0,-1.0,2.75,0.35,45,0,0.0,925.6392818689346,580.0676643848419
0,-1.0,2.75,0.35,90,0,0.0,592.1797803044319,245.5907392501831
0,-1.0,2.75,0.35,90,0,0.0,635.0,337.38863468170166
0,-1.0,2.75,0.35,90,0,0.0,833.3487820625305,433.4379172325134
0,-1.0,2.75,0.35,135,0,0.0,674.3488276004791,302.35477924346924
0,-1.0,2.75,0.35,135,0,0.0,787.3091685771942,431.7927145957947
0,-1.0,2.75,0.35,135,0,0.0,913.9884668588638,580.0676643848419
0,-1.0,2.75,0.35,180,0,0.0,584.2790770530701,251.30375862121582
0,-1.0,2.75,0.35,180,0,0.0,625.3892055153847,346.5267276763916
0,-1.0,2.75,0.35,180,0,0.0,785.0118887424469,447.0358371734619
0,-1.0,2.75,0.35,225,0,0.0,675.3094339370728,302.35477924346924
0,-1.0,2.75,0.35,225,0,0.0,792.261855006218,431.7927145957947
0,-1.0,2.75,0.35,225,0,0.0,925.6392061710358,580.0676643848419
0,-1.0,2.75,0.35,270,0,0.0,592.1797803044319,245.5907392501831
0,-1.0,2.75,0.35,270,0,0.0,635.0,337.38863468170166
0,-1.0,2.75,0.35,270,0,0.0,833.3487820625305,433.4379172325134
0,-1.0,2.75,0.35,315,0,0.0,674.3488276004791,302.35477924346924
0,-1.0,2.75,0.35,315,0,0.0,787.3092442750931,431.7927145957947
0,-1.0,2.75,0.35,315,0,0.0,913.9885425567627,580.0676643848419
0,-1.0,2.75,0.6,0,0,0.0,582.1708905696869,166.9709873199463
0,-1.0,2.75,0.6,0,0,0.0,625.0204810500145,266.55055046081543
0,-1.0,2.75,0.6,0,0,0.0,822.4695557355881,372.06438302993774
0,-1.0,2.75,0.6,45,0,0.0,678.4908652305603,209.8139762878418
0,-1.0,2.75,0.6,45,0,0.0,805.5570554733276,343.4814977645874
0,-1.0,2.75,0.6,45,0,0.0,952.0928210020065,498.39282274246216
0,-1.0,2.75,0.6,90,0,0.0,590.3822958469391,162.22630977630615
0,-1.0,2.75,0.6,90,0,0.0,635.0,258.4227705001831
0,-1.0,2.75,0.6,90,0,0.0,878.854346871376,359.39343452453613
0,-1.0,2.75,0.6,135,0,0.0,677.3747754096985,209.8139762878418
0,-1.0,2.75,0.6,135,0,0.0,799.7470146417618,343.4814977645874
0,-1.0,2.75,0.6,135,0,0.0,938.2750779390335,498.39282274246216
0,-1.0,2.75,0.6,180,0,0.0,582.1708527207375,166.97103023529053
0,-1.0,2.75,0.6,180,0,0.0,625.0204810500145,266.55055046081543
